,coef,std_err,p_value,ci_low,ci_high
post,4.314434137685319,3.3036335835553383,0.1915640170884615,-2.1605687042001396,10.789436979570777
treat_post,,,,,
trade_openness,-6.172029735276642,6.772091368563379,0.36208887981466675,-19.44508491767543,7.1010254471221455
renewable_energy_pct,0.8588414238836678,0.6890702716365155,0.21262597531281702,-0.49171149134113434,2.20939433910847
manufacturing_growth,3.9049264580106034e-11,3.620363731466049e-11,0.28076581804003164,-3.1908560665978917e-11,1.1000708982619098e-10
ores_metals_exports_pct,0.03655438866083929,1.063547984435182,0.9725819225937222,-2.0479613566622836,2.121070133983962
population,-6.010452438631987e-07,6.660091033531069e-07,0.3668136223413315,-1.9063990998111027e-06,7.043086120847053e-07
